EmployeeID,FirstName,LastName,Gender,Age,MaritalStatus,Education,Department,JobTitle,JobLevel,ManagerID,Location,WorkArrangement,HireDate,TerminationDate,EmploymentStatus,TerminationType,TerminationReason,CurrentSalary,YearsAtCompany
EMP00146,Victoria,Sharma,Female,33,Single,Bachelor's Degree,Customer Success,Strategic CSM,Staff,EMP01643,"Chicago, IL",Onsite,07-09-25,06-12-25,Terminated,Voluntary,Career Growth,144500,0.25
EMP00147,Amanda,Rodriguez,Female,30,Single,Bachelor's Degree,Product,Group Product Manager,Manager,EMP00212,Remote,Remote,12-11-24,30-04-25,Terminated,Voluntary,Better Opportunity Elsewhere,158500,0.46
EMP00148,Matthew,Okafor,Male,46,Married,Master's Degree,Marketing,VP of Marketing,VP,EMP01180,"San Francisco, CA",Onsite,15-11-24,,Active,,,266000,1.7
EMP00149,Joseph,Sharma,Male,33,Divorced,Associate's Degree,Sales, Senior Account Executive ,Senior,EMP01083,"Austin, TX",Onsite,25-12-25,,Active,,,143500,0.59
EMP00150,Emma,Hill,Female,21,Married,High School,Sales,Sales Development Rep,Entry-Level,EMP00033,"Denver, CO",Hybrid,05-05-26,,Active,,,65500,0.23
EMP00151,Laura,Scott,Female,28,Married,Master's Degree,Engineering,Senior Software Engineer,Senior,EMP01307,"Austin, TX",Hybrid,15-05-26,,Active,,,171500,0.2
EMP00152,Lucas,Bernard,Male,28,Single,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP00957,"Austin, TX",Hybrid,08-02-26,,Active,,,130000,0.47
EMP00153,Priya,Davis,Female,27,Married,Bachelor's Degree,Finance,Senior Financial Analyst,Senior,EMP00045,Remote,Remote,10-09-25,,Active,,,123000,0.88
EMP00154,Femi,Rivera,Male,22,Single,Bachelor's Degree,Design,Product Designer,Mid-Level,EMP00058,"Austin, TX",Hybrid,26-07-23,17-01-24,Terminated,Voluntary,Career Growth,113500,0.48
EMP00155,Sarah,Abara,Female,35,Married,Bachelor's Degree,Sales,Sales Manager,Manager,EMP00813,Remote,Remote,16-02-24,06-03-24,Terminated,Voluntary,Personal Reasons,151000,0.05
EMP00156,Lucia,Martinez,Female,42,Married,Bachelor's Degree,Sales,Director of Sales,Director,EMP00448,"New York, NY",Hybrid,08-05-26,,Active,,,189500,0.22
EMP00157,Lucia,Flores,Female,21,Single,Bachelor's Degree,Sales,Sales Development Rep,Entry-Level,EMP01587,"Denver, CO",Hybrid,01-08-25,,Active,,,61000,0.99
EMP00158,Leilani,Ali,Female,21,Single,High School,Engineering,Software Engineer I,Entry-Level,EMP01124,"Chicago, IL",Onsite,12-09-22,21-05-24,Terminated,Voluntary,Personal Reasons,83500,1.69
EMP00159,Divya,Khan,Female,,Married,Bachelor's Degree,Product,Associate Product Manager,Entry-Level,EMP00693,"New York, NY",Onsite,05-10-23,,Active,,,67500,2.81
EMP00160,Ahmed,Jones,Male,32,Single,PhD,Customer Success,CS Team Lead,Manager,EMP00524,"Austin, TX",Hybrid,03-10-25,,Active,,,128000,0.82
EMP00161,Thomas,Davis,Male,28,Single,Associate's Degree,Engineering,Senior Software Engineer,Senior,EMP00363,"Austin, TX",Hybrid,01-09-22,17-08-24,Terminated,Voluntary,Compensation,147000,1.96
EMP00162,Kwame,Mitchell,Male,28,Single,Master's Degree,Engineering,Senior Software Engineer,Senior,EMP01322,Remote,Remote,04-02-24,25-03-26,Terminated,Voluntary,Better Opportunity Elsewhere,153000,2.14
EMP00163,James,Torres,Male,32,Single,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP01130,"San Francisco, CA",Hybrid,08-06-25,,Active,,,108500,1.14
EMP00164,Isabella,Martinez,Female,26,Married,Bachelor's Degree,Design,Senior Product Designer,Senior,EMP01747,"Austin, TX",Hybrid,03-11-25,,Active,,,133500,0.73
EMP00165,Benjamin,Lopez,Male,35,Married,Master's Degree,People,HR Generalist,Mid-Level,EMP01162,Remote,Remote,10-10-25,,Active,,,84000,0.8
EMP00166,Matthew,Costa,Male,30,Married,Associate's Degree,Engineering,Software Engineer II,Mid-Level,EMP00050,Remote,Remote,02-06-24,,Active,,,122000,2.15
EMP00167,Lucas,Silva,Male,41,Single,Bachelor's Degree,Engineering,Staff Engineer,Staff,EMP00982,"San Francisco, CA",Hybrid,11-12-25,,Active,,,214000,0.63
EMP00168,Omar,Abara,Male,,Married,Master's Degree,Engineering,VP of Engineering,VP,EMP01037,"Austin, TX",Hybrid,25-06-24,,Active,,,255500,2.09
EMP00169,Nathan,Roberts,Male,40,Married,Associate's Degree,Customer Success,Director of Customer Success,Director,EMP01301,"Chicago, IL",Hybrid,10-10-24,,Active,,,214000,1.8
EMP00170,Lauren,Ali,Female,37,Single,Master's Degree,Sales,Director of Sales,Director,EMP01149,Remote,Remote,21-01-26,,Active,,,224000,0.51
EMP00171,Natalie,Dubois,Female,25,Single,Bachelor's Degree,Design,Product Designer,Mid-Level,EMP00164,"Austin, TX",Hybrid,14-10-25,15-05-26,Terminated,Voluntary,Relocation,91500,0.58
EMP00172,Ava,Muller,Female,33,Divorced,High School,Customer Success,Customer Success Manager,Mid-Level,EMP00230,"Austin, TX",Hybrid,07-04-26,,Active,,,77000,0.31
EMP00173,Ana,Garcia,Female,29,Single,Bachelor's Degree,Sales,Senior Account Executive,Senior,EMP00609,Remote,Remote,27-10-25,,Active,,,124500,0.75
EMP00174,Matthew,Khan,Male,41,Single,Bachelor's Degree,People,Senior People Manager,Senior Manager,EMP01150,Remote,Remote,27-07-25,,Active,,,196000,1
EMP00175,Megan,Nilsson,Female,25,Single,Bachelor's Degree,Marketing,Marketing Coordinator,Entry-Level,EMP00519,Remote,Remote,02-09-23,,Active,,,63500,2.9
EMP00176,Hiroshi,Harris,Male,28,Single,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP00273,"San Francisco, CA",Hybrid,09-12-24,,Active,,,124000,1.63
EMP00177,Ryan,Adams,Male,25,Single,Master's Degree,Engineering,Software Engineer I,Entry-Level,EMP01215,"New York, NY",Hybrid,16-08-24,,Active,,,95000,1.95
EMP00178,Divya,Santos,Female,32,Single,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP00957,"Denver, CO",Hybrid,13-07-24,14-08-25,Terminated,Voluntary,Personal Reasons,137500,1.09
EMP00179,James,Okafor,Male,23,Married,Bachelor's Degree,Product,Product Manager,Mid-Level,EMP01567,"Austin, TX",Hybrid,09-07-26,,Active,,,108500,0.05
EMP00180,Grace,Abara,Female,40,Single,Bachelor's Degree,Executive,Business Operations Director,Director,EMP01286,"San Francisco, CA",Onsite,20-01-25,,Active,,,307500,1.52
EMP00181,Benjamin,Martin,Male,25,Married,Master's Degree,Design,Junior Product Designer,Entry-Level,EMP00669,"San Francisco, CA",Hybrid,04-05-26,,Active,,,79000,0.23
EMP00182,Rachel,Davis,Female,28,Single,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP00396,"New York, NY",Hybrid,22-09-25,,Active,,,105500,0.85
EMP00183,Mohammed,Khan,Male,33,Divorced,Bachelor's Degree,Customer Success,CS Team Lead,Manager,EMP00524,"New York, NY",Hybrid,10-02-26,,Active,,,147000,0.46
EMP00184,Nathan,Wilson,Male,29,Divorced,Master's Degree,Sales,Account Executive,Mid-Level,EMP00173,Remote,Remote,26-05-25,02-02-26,Terminated,Voluntary,Career Growth,92500,0.69
EMP00185,Michelle,Baker,Female,26,Married,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP01511,Remote,Remote,26-07-25,,Active,,,156500,1
EMP00186,Mohammed,Hernandez,Male,24,Divorced,High School,Product,Senior Product Manager,Senior,EMP01169,Remote,Remote,22-05-25,,Active,,,162000,1.18
EMP00187,Christopher,Abara,Male,37,Married,Master's Degree,Design,Design Manager,Manager,EMP01446,Remote,Remote,12-04-24,,Active,,,160500,2.29
EMP00188,Liam,Thompson,Male,21,Divorced,Bachelor's Degree,Customer Success,Support Associate,Entry-Level,EMP00467,"San Francisco, CA",Onsite,17-12-25,,Active,,,61500,0.61
EMP00189,Hannah,Garcia,Female,45,Single,Bachelor's Degree,Engineering,VP of Engineering,VP,EMP01037,"San Francisco, CA",Onsite,14-08-24,13-10-24,Terminated,Involuntary,Role Elimination / Restructuring,319000,0.16
EMP00190,Emma,Young,Female,21,Single,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP01365,"New York, NY",Hybrid,14-11-22,06-08-24,Terminated,Voluntary,Relocation,133000,1.73
EMP00191,Mohammed,Sharma,Male,43,Married,Bachelor's Degree,Sales,Chief Revenue Officer,C-Suite,EMP01180,"Austin, TX",Hybrid,25-10-25,,Active,,,389000,0.76
EMP00192,Leilani,Sharma,Female,37,Single,Bachelor's Degree,Engineering,Senior Engineering Manager,Senior Manager,EMP00218,Remote,Remote,02-03-24,21-09-24,Terminated,Voluntary,Personal Reasons,226000,0.56
EMP00193,Emily,Levi,Female,21,Married,Master's Degree,Sales,Account Executive,Mid-Level,EMP01378,"Austin, TX",Hybrid,21-06-26,,Active,,,97500,0.1
EMP00194,Rebecca,Cohen,Female,22,Divorced,Bachelor's Degree,Sales,Sales Development Rep,Entry-Level,EMP00199,"San Francisco, CA",Hybrid,25-06-26,,Active,,,58500,0.09
EMP00195,Carmen,Costa,Female,32,Single,Associate's Degree,Product,Product Manager,Mid-Level,EMP00820,"Denver, CO",Hybrid,20-05-26,,Active,,,95000,0.19
EMP00196,Nathan,Lee,Male,24,Married,Bachelor's Degree,Finance,Senior Financial Analyst,Senior,EMP01135,"New York, NY",Onsite,11-12-24,,Active,,,117000,1.63
EMP00197,Laura,Campbell,Female,22,Single,Bachelor's Degree,Sales,Sales Development Rep,Entry-Level,EMP00804,"Chicago, IL",Hybrid,16-10-22,21-08-23,Terminated,Involuntary,Performance,59000,0.85
EMP00198,Omar,Mitchell,Male,32,Single,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,,"New York, NY",Onsite,19-06-26,,Active,,,71000,0.11
EMP00199,Adrian,Torres,Male,22,Married,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP00293,"San Francisco, CA",Hybrid,23-02-25,,Active,,,93000,1.42
EMP00200,Avery,Roberts,Non-binary,30,Single,Master's Degree,Customer Success,Support Associate,Entry-Level,EMP00055,"San Francisco, CA",Onsite,06-07-26,,Active,,,60500,0.06
EMP00201,Jennifer,Chen,Female,23,Married,High School,Customer Success,Support Associate,Entry-Level,EMP00548,Remote,Remote,24-07-26,,Active,,,51500,0.01
EMP00202,Femi,Baker,Male,27,Married,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP00256,"San Francisco, CA",Hybrid,19-04-26,,Active,,,125500,0.27
EMP00203,Carlos,Silva,Male,30,Single,Master's Degree,Legal,Legal Coordinator,Entry-Level,EMP01269,"San Francisco, CA",Hybrid,05-09-24,,Active,,,85500,1.89
EMP00204,Aisha,Miller,Female,25,Married,High School,Sales,Account Executive,Mid-Level,EMP00252,"New York, NY",Hybrid,26-01-25,18-06-26,Terminated,Voluntary,Personal Reasons,107500,1.39
EMP00205,Michael,Nelson,Male,30,Married,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP00883,"Austin, TX",Onsite,04-04-26,,Active,,,104500,0.31
EMP00206,Matthew,Rodriguez,Male,31,Single,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP01623,"New York, NY",Hybrid,15-10-24,25-05-26,Terminated,Involuntary,Performance,136000,1.61
EMP00207,Jose,Nelson,Male,32,Single,Bachelor's Degree,Engineering,Engineering Manager,Manager,EMP00192,"Chicago, IL",Hybrid,29-03-24,,Active,,,159000,2.33
EMP00208,Mark,Gonzalez,Male,26,Divorced,Bachelor's Degree,Marketing,Senior Marketing Specialist,Senior,EMP00250,Remote,Remote,04-07-25,25-09-25,Terminated,Voluntary,Better Opportunity Elsewhere,127000,0.23
EMP00209,Angela,Schmidt,Female,26,Married,High School,Engineering,Software Engineer II,Mid-Level,EMP01476,"Chicago, IL",Onsite,20-06-26,,Active,,,94000,0.1
EMP00210,John,Roberts,Male,26,Single,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP00711,"Austin, TX",Hybrid,10-11-25,,Active,,,108000,0.71
EMP00211,Angela,Torres,Female,30,Single,Bachelor's Degree,Marketing,Marketing Manager,Manager,EMP00569,"New York, NY",Hybrid,24-07-25,01-08-25,Terminated,Voluntary,Compensation,163000,0.02
EMP00212,Kofi,Allen,Male,35,Married,Bachelor's Degree,Product,Senior Group PM,Senior Manager,EMP00753,"Austin, TX",Hybrid,22-09-23,,Active,,,190000,2.85
EMP00213,Melissa,Santos,Female,21,Married,Bachelor's Degree,Engineering,Engineering Manager,Manager,EMP01599,"Austin, TX",Hybrid,03-08-25,,Active,,,163500,0.98
EMP00214,Jordan,Martin,Non-binary,28,Single,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP00957,"New York, NY",Onsite,26-07-26,,Active,,,157500,0.01
EMP00215,Grace,Nelson,Female,28,Married,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP00267,"San Francisco, CA",Hybrid,05-01-24,22-01-24,Terminated,Voluntary,Relocation,72500,0.05
EMP00216,Aisha,Hernandez,Female,21,Married,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP01171,"Chicago, IL",Onsite,06-06-25,22-07-25,Terminated,Involuntary,Performance,104000,0.13
EMP00217,Sarah,Dubois,Female,22,Married,Bachelor's Degree,Customer Success,Support Associate,Entry-Level,EMP01297,"Chicago, IL",Hybrid,21-04-26,,Active,,,68000,0.27
EMP00218,Nathan,Jackson,Male,52,Single,PhD,Engineering,Director of Engineering,Director,EMP01146,Remote,Remote,22-12-25,09-01-26,Terminated,Voluntary,Compensation,261500,0.05
EMP00219,Ngozi,Hall,Female,29,Married,Master's Degree,Engineering,Senior Software Engineer,Senior,EMP00638,Remote,Remote,08-11-25,,Active,,,161000,0.72
EMP00220,Natalie,Flores,Female,39,Single,Bachelor's Degree,Customer Success,Strategic CSM,Staff,EMP00562,"Austin, TX",Hybrid,07-11-25,02-12-25,Terminated,Voluntary,Return to School,149500,0.07
EMP00221,Andrew,Patel,Male,22,Divorced,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP01659,"San Francisco, CA",Hybrid,21-12-24,,Active,,,76000,1.6
EMP00222,Andrew,Taylor,Male,37,Married,Bachelor's Degree,Design,Design Manager,Manager,EMP01446,"San Francisco, CA",Hybrid,10-09-24,,Active,,,184500,1.88
EMP00223,Sophia,Silva,Female,21,Married,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP01224,"New York, NY",Hybrid,06-03-26,,Active,,,114500,0.39
EMP00224,Fatima,Hernandez,Female,26,Married,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP00673,"Austin, TX",Hybrid,14-03-26,,Active,,,71000,0.37
EMP00225,Kwame,Flores,Male,31,Single,Associate's Degree,Sales, Account Executive ,Mid-Level,EMP01471,"Austin, TX",Hybrid,04-04-26,,Active,,,95500,0.31
EMP00226,Ryan,Schmidt,Male,32,Divorced,Bachelor's Degree,Sales,Senior Account Executive,Senior,EMP00534,"New York, NY",Onsite,28-05-26,30-05-26,Terminated,Voluntary,Compensation,137000,0.01
EMP00227,Rachel,Carter,Female,25,Single,Bachelor's Degree,Design,Product Designer,Mid-Level,EMP00378,"Chicago, IL",Onsite,25-05-25,05-12-25,Terminated,Voluntary,Return to School,85000,0.53
EMP00228,Amara,Nelson,Female,36,Married,Master's Degree,People,People Team Lead,Manager,EMP00174,"Chicago, IL",Hybrid,13-05-25,,Active,,,132500,1.21
EMP00229,Leilani,Taylor,Female,25,Single,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP01349,"New York, NY",Hybrid,20-02-26,,Active,,,76000,0.43
EMP00230,Priya,Levi,Female,33,Single,Master's Degree,Customer Success,Senior CSM,Senior,EMP00585,"New York, NY",Hybrid,17-10-25,,Active,,,124500,0.78
EMP00231,Kimberly,Lopez,Female,26,Married,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP00374,"New York, NY",Onsite,23-11-25,,Active,,,86500,0.68
EMP00232,Ngozi,Singh,Female,,Married,High School,Customer Success,Customer Success Manager,Mid-Level,EMP01593,"Chicago, IL",Onsite,07-02-26,,Active,,,80000,0.47
EMP00233,Victoria,Osei,Female,42,Married,Bachelor's Degree,Sales,Sales Manager,Manager,EMP00697,"Austin, TX",Hybrid,04-05-26,,Active,,,131500,0.23
EMP00234,Grace,Campbell,Female,31,Married,Master's Degree,Marketing,Principal Marketing Specialist,Staff,EMP00062,"Chicago, IL",Hybrid,29-11-24,02-08-25,Terminated,Voluntary,Personal Reasons,160500,0.67
EMP00235,Mia,Williams,Female,30,Single,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP00584,"Denver, CO",Hybrid,14-12-24,,Active,,,151000,1.62
EMP00236,Brian,Campbell,Male,31,Divorced,Associate's Degree,Sales,Sales Manager,Manager,EMP01619,"Austin, TX",Hybrid,03-09-23,30-11-25,Terminated,Voluntary,Relocation,155500,2.24
EMP00237,Alexander,Flores,Male,31,Single,High School,Sales,Senior Account Executive,Senior,EMP00609,"Austin, TX",Onsite,24-07-25,04-10-25,Terminated,Voluntary,Better Opportunity Elsewhere,116500,0.2
EMP00238,Hannah,White,Female,28,Married,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP00337,"Austin, TX",Hybrid,05-01-23,21-01-23,Terminated,Voluntary,Better Opportunity Elsewhere,81000,0.04
EMP00239,Wei,Ramirez,Male,30,Married,Bachelor's Degree,Sales,Senior Account Executive,Senior,EMP01193,"New York, NY",Onsite,16-04-25,,Active,,,131000,1.28
EMP00240,Ethan,Baker,Male,27,Single,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP01633,Remote,Remote,26-06-25,,Active,,,80500,1.09
EMP00241,Noah,Diallo,Male,35,Single,Bachelor's Degree,Design,Product Designer,Mid-Level,EMP00599,"San Francisco, CA",Hybrid,23-09-24,,Active,,,98000,1.84
EMP00242,Carmen,Harris,Female,21,Single,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP01741,"San Francisco, CA",Hybrid,20-08-25,,Active,,,69000,0.94
EMP00243,Kenji,Lewis,Male,30,Single,Master's Degree,Sales,Sales Manager,Manager,EMP00637,Remote,Remote,04-12-22,,Active,,,174000,3.65
EMP00244,Ahmed,Moore,Male,28,Single,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP00330,"San Francisco, CA",Onsite,24-01-23,19-09-24,Terminated,Voluntary,Personal Reasons,167000,1.65
EMP00245,Kenji,Martin,Male,33,Single,Bachelor's Degree,Finance,Financial Analyst II,Mid-Level,EMP00894,"Austin, TX",Hybrid,30-03-26,,Active,,,95000,0.33
EMP00246,Elizabeth,Martinez,Female,35,Single,Bachelor's Degree,Customer Success,Strategic CSM,Staff,EMP01561,"San Francisco, CA",Hybrid,24-12-24,17-10-25,Terminated,Involuntary,Policy Violation,151500,0.81
EMP00247,William,Nguyen,Male,40,Married,Master's Degree,Finance,Director of Finance,Director,EMP01662,Remote,Remote,02-12-23,,Active,,,184500,2.65
EMP00248,Justin,Gonzalez,Male,30,Married,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP01606,"Denver, CO",Hybrid,18-06-25,30-06-25,Terminated,Voluntary,Work-Life Balance,79000,0.03
EMP00249,Robert,Abara,Male,26,Single,Bachelor's Degree,People,HR Generalist,Mid-Level,,"New York, NY",Hybrid,19-01-26,,Active,,,75500,0.52
EMP00250,Ana,Ferrari,Female,35,Single,Bachelor's Degree,Marketing,Principal Marketing Specialist,Staff,EMP01172,Remote,Remote,28-05-24,28-02-26,Terminated,Voluntary,Better Opportunity Elsewhere,146000,1.75
EMP00251,Michael,Levi,Male,24,Single,Master's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP01107,Remote,Remote,28-09-25,,Active,,,77000,0.83
EMP00252,Chidi,Jones,Male,25,Married,Master's Degree,Sales,Senior Account Executive,Senior,EMP00926,"Austin, TX",Hybrid,19-07-23,20-06-24,Terminated,Voluntary,Work-Life Balance,136000,0.92
EMP00253,Kwame,Baker,Male,32,Married,Bachelor's Degree,Product,Associate Product Manager,Entry-Level,EMP01560,Remote,Remote,17-03-23,21-11-25,Terminated,Involuntary,Budget Reduction,90500,2.68
EMP00254,Amy,Souza,Female,28,Married,Bachelor's Degree,Marketing,Marketing Specialist,Mid-Level,EMP01003,"Austin, TX",Hybrid,14-06-25,,Active,,,105000,1.12
EMP00255,Aaliyah,Taylor,Female,33,Married,Master's Degree,Sales,Senior Account Executive,Senior,EMP00561,"Chicago, IL",Hybrid,19-06-25,,Active,,,114000,1.11
EMP00256,Morgan,Silva,Non-binary,25,Married,Associate's Degree,Engineering,Senior Software Engineer,Senior,EMP01511,"San Francisco, CA",Hybrid,22-09-25,,Active,,,162500,0.85
EMP00257,Jennifer,Carter,Female,37,Married,Master's Degree,Product,Group Product Manager,Manager,EMP00212,"Chicago, IL",Hybrid,24-12-25,,Active,,,155500,0.59
EMP00258,Robert,Martin,Male,43,Single,Associate's Degree,Finance,Finance Manager,Manager,EMP01710,"San Francisco, CA",Onsite,13-07-26,,Active,,,124000,0.04
EMP00259,Charlotte,Lee,Female,31,Married,Master's Degree,Marketing,Principal Marketing Specialist,Staff,EMP01628,Remote,Remote,12-05-25,,Active,,,154500,1.21
EMP00260,Liam,White,Male,24,Divorced,Master's Degree,Legal,Corporate Counsel,Senior,EMP01067,"San Francisco, CA",Hybrid,30-10-24,,Active,,,113500,1.74
EMP00261,Amanda,Souza,Female,25,Married,Bachelor's Degree,Sales, Sales Development Rep ,Entry-Level,EMP01121,"Denver, CO",Hybrid,26-02-26,14-05-26,Terminated,Voluntary,Personal Reasons,68500,0.21
EMP00262,Justin,Perez,Male,25,Married,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP00584,"San Francisco, CA",Hybrid,06-08-24,04-09-24,Terminated,Voluntary,Compensation,125000,0.08
EMP00263,Robert,Sharma,Male,21,Single,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP00375,Remote,Remote,21-03-25,,Active,,,85000,1.35
EMP00264,Ashley,Garcia,Female,32,Divorced,Master's Degree,Engineering,Engineering Manager,Manager,EMP01201,Remote,Remote,04-07-23,,Active,,,208500,3.07
