EmployeeID,FirstName,LastName,Gender,Age,MaritalStatus,Education,Department,JobTitle,JobLevel,ManagerID,Location,WorkArrangement,HireDate,TerminationDate,EmploymentStatus,TerminationType,TerminationReason,CurrentSalary,YearsAtCompany
EMP00141,Morgan,Andersson,Non-binary,23.0,Single,Bachelor's Degree,Sales, Senior Account Executive ,Senior,EMP00926,"Austin, TX",Hybrid,2025-06-22,2025-08-28,Terminated,Voluntary,Better Opportunity Elsewhere,151500,0.18
EMP00142,Andrew,Souza,M,21.0,Married,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP00244,"Austin, TX",Onsite,2024-06-19,,Active,,,113000,2.11
EMP00143,Layla,Adams,Female,42.0,Married,Master's Degree,Marketing,Director of Marketing,Director,EMP00939,Remote,Remote,2023-08-23,,Active,,,189500,2.93
EMP00144,Amit,Green,Male,36.0,Divorced,Bachelor's Degree,Engineering,Engineering Manager,Manager,EMP00123,Remote,Remote,2026-05-29,,Active,,,183000,0.16
EMP00145,Melissa,Martin,Female,26.0,Single,Master's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP01537,"New York, NY",Hybrid,2026-05-30,2026-06-02,Terminated,Involuntary,Policy Violation,75500,0.01
EMP00146,Victoria,Sharma,Female,33.0,Single,Bachelor's Degree,Customer Success,Strategic CSM,Staff,EMP01643,"Chicago, IL",Onsite,2025-09-07,2025-12-06,Terminated,Voluntary,Career Growth,144500,0.25
EMP00147,Amanda,Rodriguez,Female,30.0,Single,Bachelor's Degree,Product,Group Product Manager,Manager,EMP00212,Remote,Remote,2024-11-12,2025-04-30,Terminated,Voluntary,Better Opportunity Elsewhere,158500,0.46
EMP00148,Matthew,Okafor,Male,46.0,Married,Master's Degree,Marketing,VP of Marketing,VP,EMP01180,"San Francisco, CA",Onsite,2024-11-15,,Active,,,266000,1.7
EMP00149,Joseph,Sharma,Male,33.0,Divorced,Associate's Degree,Sales, Senior Account Executive ,Senior,EMP01083,"Austin, TX",Onsite,2025-12-25,,Active,,,143500,0.59
EMP00150,Emma,Hill,F,21.0,Married,High School,Sales,Sales Development Rep,Entry-Level,EMP00033,"Denver, CO",Hybrid,2026-05-05,,Active,,,65500,0.23
EMP00151,Laura,Scott,Female,28.0,Married,Master's Degree,Engineering,Senior Software Engineer,Senior,EMP01307,"Austin, TX",Hybrid,2026-05-15,,Active,,,171500,0.2
EMP00152,Lucas,Bernard,Male,28.0,Single,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP00957,"Austin, TX",Hybrid,2026-02-08,,Active,,,130000,0.47
EMP00153,Priya,Davis,Female,27.0,Married,Bachelor's Degree,Finance,Senior Financial Analyst,Senior,EMP00045,Remote,Remote,2025-09-10,,Active,,,123000,0.88
EMP00154,Femi,Rivera,Male,22.0,Single,Bachelor's Degree,Design,Product Designer,Mid-Level,EMP00058,"Austin, TX",Hybrid,2023-07-26,2024-01-17,Terminated,Voluntary,Career Growth,113500,0.48
EMP00155,Sarah,Abara,Female,35.0,Married,Bachelor's Degree,Sales,Sales Manager,Manager,EMP00813,Remote,Remote,2024-02-16,2024-03-06,Terminated,Voluntary,Personal Reasons,151000,0.05
EMP00156,Lucia,Martinez,Female,42.0,Married,Bachelor's Degree,Sales,Director of Sales,Director,EMP00448,"New York, NY",Hybrid,2026-05-08,,Active,,,189500,0.22
EMP00157,Lucia,Flores,F,21.0,Single,Bachelor's Degree,Sales,Sales Development Rep,Entry-Level,EMP01587,"Denver, CO",Hybrid,2025-08-01,,Active,,,61000,0.99
EMP00158,Leilani,Ali,Female,21.0,Single,High School,ENGINEERING,Software Engineer I,Entry-Level,EMP01124,"Chicago, IL",Onsite,2022-09-12,2024-05-21,Terminated,Voluntary,Personal Reasons,83500,1.69
EMP00159,Divya,Khan,Female,,Married,Bachelor's Degree,Product,Associate Product Manager,Entry-Level,EMP00693,"New York, NY",Onsite,2023-10-05,,Active,,,67500,2.81
EMP00160,Ahmed,Jones,Male,32.0,Single,PhD,Customer Success,CS Team Lead,Manager,EMP00524,"Austin, TX",Hybrid,2025-10-03,,Active,,,128000,0.82
EMP00161,Thomas,Davis,Male,28.0,Single,Associate's Degree,Engineering,Senior Software Engineer,Senior,EMP00363,"Austin, TX",Hybrid,2022-09-01,2024-08-17,Terminated,Voluntary,Compensation,147000,1.96
EMP00162,Kwame,Mitchell,Male,28.0,Single,Master's Degree,Engineering,Senior Software Engineer,Senior,EMP01322,Remote,Remote,2024-02-04,2026-03-25,Terminated,Voluntary,Better Opportunity Elsewhere,153000,2.14
EMP00163,James,Torres,Male,32.0,Single,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP01130,"San Francisco, CA",Hybrid,2025-06-08,,Active,,,108500,1.14
EMP00164,Isabella,Martinez,Female,26.0,Married,Bachelor's Degree,Design,Senior Product Designer,Senior,EMP01747,"Austin, TX",Hybrid,2025-11-03,,Active,,,133500,0.73
EMP00165,Benjamin,Lopez,Male,35.0,Married,Master's Degree,People,HR Generalist,Mid-Level,EMP01162,Remote,Remote,2025-10-10,,Active,,,84000,0.8
EMP00166,Matthew,Costa,Male,30.0,Married,Associate's Degree,Engineering,Software Engineer II,Mid-Level,EMP00050,Remote,Remote,2024-06-02,,Active,,,122000,2.15
EMP00167,Lucas,Silva,M,41.0,Single,Bachelor's Degree,Engineering,Staff Engineer,Staff,EMP00982,"San Francisco, CA",Hybrid,2025-12-11,,Active,,,214000,0.63
EMP00168,Omar,Abara,Male,,Married,Master's Degree,Engineering,VP of Engineering,VP,EMP01037,"Austin, TX",Hybrid,2024-06-25,,Active,,,255500,2.09
EMP00169,Nathan,Roberts,Male,40.0,Married,Associate's Degree,CUSTOMER SUCCESS,Director of Customer Success,Director,EMP01301,"Chicago, IL",Hybrid,2024-10-10,,Active,,,214000,1.8
EMP00170,Lauren,Ali,Female,37.0,Single,Master's Degree,Sales,Director of Sales,Director,EMP01149,Remote,Remote,2026-01-21,,Active,,,224000,0.51
EMP00171,Natalie,Dubois,Female,25.0,Single,Bachelor's Degree,Design,Product Designer,Mid-Level,EMP00164,"Austin, TX",Hybrid,2025-10-14,2026-05-15,Terminated,Voluntary,Relocation,91500,0.58
EMP00172,Ava,Muller,Female,33.0,Divorced,High School,Customer Success,Customer Success Manager,Mid-Level,EMP00230,"Austin, TX",Hybrid,2026-04-07,,Active,,,77000,0.31
EMP00173,Ana,Garcia,Female,29.0,Single,Bachelor's Degree,Sales,Senior Account Executive,Senior,EMP00609,Remote,Remote,2025-10-27,,Active,,,124500,0.75
EMP00174,Matthew,Khan,Male,41.0,Single,Bachelor's Degree,People,Senior People Manager,Senior Manager,EMP01150,Remote,Remote,2025-07-27,,Active,,,196000,1.0
EMP00175,Megan,Nilsson,Female,25.0,Single,Bachelor's Degree,Marketing,Marketing Coordinator,Entry-Level,EMP00519,Remote,Remote,2023-09-02,,Active,,,63500,2.9
EMP00176,Hiroshi,Harris,Male,28.0,Single,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP00273,"San Francisco, CA",Hybrid,2024-12-09,,Active,,,124000,1.63
EMP00177,Ryan,Adams,Male,25.0,Single,Master's Degree,Engineering,Software Engineer I,Entry-Level,EMP01215,"New York, NY",Hybrid,2024-08-16,,Active,,,95000,1.95
EMP00178,Divya,Santos,Female,32.0,Single,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP00957,"Denver, CO",Hybrid,2024-07-13,2025-08-14,Terminated,Voluntary,Personal Reasons,137500,1.09
EMP00179,James,Okafor,Male,23.0,Married,Bachelor's Degree,Product,Product Manager,Mid-Level,EMP01567,"Austin, TX",Hybrid,2026-07-09,,Active,,,108500,0.05
EMP00180,Grace,Abara,Female,40.0,Single,Bachelor's Degree,Executive,Business Operations Director,Director,EMP01286,"San Francisco, CA",Onsite,2025-01-20,,Active,,,307500,1.52
EMP00181,Benjamin,Martin,Male,25.0,Married,Master's Degree,Design,Junior Product Designer,Entry-Level,EMP00669,"San Francisco, CA",Hybrid,2026-05-04,,Active,,,79000,0.23
EMP00182,Rachel,Davis,Female,28.0,Single,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP00396,"New York, NY",Hybrid,2025-09-22,,Active,,,105500,0.85
EMP00183,Mohammed,Khan,Male,33.0,Divorced,Bachelor's Degree,Customer Success,CS Team Lead,Manager,EMP00524,"New York, NY",Hybrid,2026-02-10,,Active,,,147000,0.46
EMP00184,Nathan,Wilson,Male,29.0,Divorced,Master's Degree,Sales,Account Executive,Mid-Level,EMP00173,Remote,Remote,2025-05-26,2026-02-02,Terminated,Voluntary,Career Growth,92500,0.69
EMP00185,Michelle,Baker,Female,26.0,Married,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP01511,Remote,Remote,2025-07-26,,Active,,,156500,1.0
EMP00186,Mohammed,Hernandez,Male,24.0,Divorced,High School,Product,Senior Product Manager,Senior,EMP01169,Remote,Remote,2025-05-22,,Active,,,162000,1.18
EMP00187,Christopher,Abara,Male,37.0,Married,Master's Degree,Design,Design Manager,Manager,EMP01446,Remote,Remote,2024-04-12,,Active,,,160500,2.29
EMP00188,Liam,Thompson,Male,21.0,Divorced,Bachelor's Degree,Customer Success,Support Associate,Entry-Level,EMP00467,"San Francisco, CA",Onsite,2025-12-17,,Active,,,61500,0.61
EMP00189,Hannah,Garcia,Female,45.0,Single,Bachelor's Degree,Engineering,VP of Engineering,VP,EMP01037,"San Francisco, CA",Onsite,2024-08-14,2024-10-13,Terminated,Involuntary,Role Elimination / Restructuring,319000,0.16
EMP00190,Emma,Young,F,21.0,Single,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP01365,"New York, NY",Hybrid,2022-11-14,2024-08-06,Terminated,Voluntary,Relocation,133000,1.73
EMP00191,Mohammed,Sharma,Male,43.0,Married,Bachelor's Degree,Sales,Chief Revenue Officer,C-Suite,EMP01180,"Austin, TX",Hybrid,2025-10-25,,Active,,,389000,0.76
EMP00192,Leilani,Sharma,Female,37.0,Single,Bachelor's Degree,Engineering,Senior Engineering Manager,Senior Manager,EMP00218,Remote,Remote,2024-03-02,2024-09-21,Terminated,Voluntary,Personal Reasons,226000,0.56
EMP00193,Emily,Levi,Female,21.0,Married,Master's Degree,Sales,Account Executive,Mid-Level,EMP01378,"Austin, TX",Hybrid,2026-06-21,,Active,,,97500,0.1
EMP00194,Rebecca,Cohen,Female,22.0,Divorced,Bachelor's Degree,Sales,Sales Development Rep,Entry-Level,EMP00199,"San Francisco, CA",Hybrid,2026-06-25,,Active,,,58500,0.09
EMP00195,Carmen,Costa,F,32.0,Single,Associate's Degree,Product,Product Manager,Mid-Level,EMP00820,"Denver, CO",Hybrid,2026-05-20,,Active,,,95000,0.19
EMP00196,Nathan,Lee,Male,24.0,Married,Bachelor's Degree,Finance,Senior Financial Analyst,Senior,EMP01135,"New York, NY",Onsite,2024-12-11,,Active,,,117000,1.63
EMP00197,Laura,Campbell,Female,22.0,Single,Bachelor's Degree,Sales,Sales Development Rep,Entry-Level,EMP00804,"Chicago, IL",Hybrid,2022-10-16,2023-08-21,Terminated,Involuntary,Performance,59000,0.85
EMP00198,Omar,Mitchell,Male,32.0,Single,Bachelor's Degree,ENGINEERING,Software Engineer I,Entry-Level,,"New York, NY",Onsite,2026-06-19,,Active,,,71000,0.11
EMP00199,Adrian,Torres,Male,22.0,Married,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP00293,"San Francisco, CA",Hybrid,2025-02-23,,Active,,,93000,1.42
EMP00200,Avery,Roberts,Non-binary,30.0,Single,Master's Degree,Customer Success,Support Associate,Entry-Level,EMP00055,"San Francisco, CA",Onsite,2026-07-06,,Active,,,60500,0.06
EMP00201,Jennifer,Chen,Female,23.0,Married,High School,Customer Success,Support Associate,Entry-Level,EMP00548,Remote,Remote,2026-07-24,,Active,,,51500,0.01
EMP00202,Femi,Baker,Male,27.0,Married,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP00256,"San Francisco, CA",Hybrid,2026-04-19,,Active,,,125500,0.27
EMP00203,Carlos,Silva,Male,30.0,Single,Master's Degree,Legal,Legal Coordinator,Entry-Level,EMP01269,"San Francisco, CA",Hybrid,2024-09-05,,Active,,,85500,1.89
EMP00204,Aisha,Miller,Female,25.0,Married,High School,Sales,Account Executive,Mid-Level,EMP00252,"New York, NY",Hybrid,2025-01-26,2026-06-18,Terminated,Voluntary,Personal Reasons,107500,1.39
EMP00205,Michael,Nelson,Male,30.0,Married,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP00883,"Austin, TX",Onsite,2026-04-04,,Active,,,104500,0.31
EMP00206,Matthew,Rodriguez,Male,31.0,Single,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP01623,"New York, NY",Hybrid,2024-10-15,2026-05-25,Terminated,Involuntary,Performance,136000,1.61
EMP00207,Jose,Nelson,Male,32.0,Single,Bachelor's Degree,Engineering,Engineering Manager,Manager,EMP00192,"Chicago, IL",Hybrid,2024-03-29,,Active,,,159000,2.33
EMP00208,Mark,Gonzalez,Male,26.0,Divorced,Bachelor's Degree,Marketing,Senior Marketing Specialist,Senior,EMP00250,Remote,Remote,2025-07-04,2025-09-25,Terminated,Voluntary,Better Opportunity Elsewhere,127000,0.23
EMP00209,Angela,Schmidt,F,26.0,Married,High School,Engineering,Software Engineer II,Mid-Level,EMP01476,"Chicago, IL",Onsite,2026-06-20,,Active,,,94000,0.1
EMP00210,John,Roberts,Male,26.0,Single,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP00711,"Austin, TX",Hybrid,2025-11-10,,Active,,,108000,0.71
EMP00211,Angela,Torres,Female,30.0,Single,Bachelor's Degree,Marketing,Marketing Manager,Manager,EMP00569,"New York, NY",Hybrid,2025-07-24,2025-08-01,Terminated,Voluntary,Compensation,163000,0.02
EMP00212,Kofi,Allen,Male,35.0,Married,Bachelor's Degree,PRODUCT,Senior Group PM,Senior Manager,EMP00753,"Austin, TX",Hybrid,2023-09-22,,Active,,,190000,2.85
EMP00213,Melissa,Santos,F,21.0,Married,Bachelor's Degree,Engineering,Engineering Manager,Manager,EMP01599,"Austin, TX",Hybrid,2025-08-03,,Active,,,163500,0.98
EMP00214,Jordan,Martin,Non-binary,28.0,Single,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP00957,"New York, NY",Onsite,2026-07-26,,Active,,,157500,0.01
EMP00215,Grace,Nelson,Female,28.0,Married,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP00267,"San Francisco, CA",Hybrid,2024-01-05,2024-01-22,Terminated,Voluntary,Relocation,72500,0.05
EMP00216,Aisha,Hernandez,Female,21.0,Married,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP01171,"Chicago, IL",Onsite,2025-06-06,2025-07-22,Terminated,Involuntary,Performance,104000,0.13
EMP00217,Sarah,Dubois,Female,22.0,Married,Bachelor's Degree,Customer Success,Support Associate,Entry-Level,EMP01297,"Chicago, IL",Hybrid,2026-04-21,,Active,,,68000,0.27
EMP00218,Nathan,Jackson,Male,52.0,Single,PhD,Engineering,Director of Engineering,Director,EMP01146,Remote,Remote,2025-12-22,2026-01-09,Terminated,Voluntary,Compensation,261500,0.05
EMP00219,Ngozi,Hall,Female,29.0,Married,Master's Degree,Engineering,Senior Software Engineer,Senior,EMP00638,Remote,Remote,2025-11-08,,Active,,,161000,0.72
EMP00220,Natalie,Flores,Female,39.0,Single,Bachelor's Degree,Customer Success,Strategic CSM,Staff,EMP00562,"Austin, TX",Hybrid,2025-11-07,2025-12-02,Terminated,Voluntary,Return to School,149500,0.07
EMP00221,Andrew,Patel,Male,22.0,Divorced,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP01659,"San Francisco, CA",Hybrid,2024-12-21,,Active,,,76000,1.6
EMP00222,Andrew,Taylor,Male,37.0,Married,Bachelor's Degree,Design,Design Manager,Manager,EMP01446,"San Francisco, CA",Hybrid,2024-09-10,,Active,,,184500,1.88
EMP00223,Sophia,Silva,Female,21.0,Married,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP01224,"New York, NY",Hybrid,2026-03-06,,Active,,,114500,0.39
EMP00224,Fatima,Hernandez,Female,26.0,Married,Bachelor's Degree,engineering,Software Engineer I,Entry-Level,EMP00673,"Austin, TX",Hybrid,2026-03-14,,Active,,,71000,0.37
EMP00225,Kwame,Flores,Male,31.0,Single,Associate's Degree,Sales, Account Executive ,Mid-Level,EMP01471,"Austin, TX",Hybrid,2026-04-04,,Active,,,95500,0.31
EMP00226,Ryan,Schmidt,Male,32.0,Divorced,Bachelor's Degree,Sales,Senior Account Executive,Senior,EMP00534,"New York, NY",Onsite,2026-05-28,2026-05-30,Terminated,Voluntary,Compensation,137000,0.01
EMP00227,Rachel,Carter,Female,25.0,Single,Bachelor's Degree,Design,Product Designer,Mid-Level,EMP00378,"Chicago, IL",Onsite,2025-05-25,2025-12-05,Terminated,Voluntary,Return to School,85000,0.53
EMP00228,Amara,Nelson,Female,36.0,Married,Master's Degree,People,People Team Lead,Manager,EMP00174,"Chicago, IL",Hybrid,2025-05-13,,Active,,,132500,1.21
EMP00229,Leilani,Taylor,Female,25.0,Single,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP01349,"New York, NY",Hybrid,2026-02-20,,Active,,,76000,0.43
EMP00230,Priya,Levi,Female,33.0,Single,Master's Degree,Customer Success,Senior CSM,Senior,EMP00585,"New York, NY",Hybrid,2025-10-17,,Active,,,124500,0.78
EMP00231,Kimberly,Lopez,Female,26.0,Married,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP00374,"New York, NY",Onsite,2025-11-23,,Active,,,86500,0.68
EMP00232,Ngozi,Singh,Female,,Married,High School,Customer Success,Customer Success Manager,Mid-Level,EMP01593,"Chicago, IL",Onsite,2026-02-07,,Active,,,80000,0.47
EMP00233,Victoria,Osei,Female,42.0,Married,Bachelor's Degree,Sales,Sales Manager,Manager,EMP00697,"Austin, TX",Hybrid,2026-05-04,,Active,,,131500,0.23
EMP00234,Grace,Campbell,Female,31.0,Married,Master's Degree,marketing,Principal Marketing Specialist,Staff,EMP00062,"Chicago, IL",Hybrid,2024-11-29,2025-08-02,Terminated,Voluntary,Personal Reasons,160500,0.67
EMP00235,Mia,Williams,Female,30.0,Single,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP00584,"Denver, CO",Hybrid,2024-12-14,,Active,,,151000,1.62
EMP00236,Brian,Campbell,Male,31.0,Divorced,Associate's Degree,Sales,Sales Manager,Manager,EMP01619,"Austin, TX",Hybrid,2023-09-03,2025-11-30,Terminated,Voluntary,Relocation,155500,2.24
EMP00237,Alexander,Flores,M,31.0,Single,High School,Sales,Senior Account Executive,Senior,EMP00609,"Austin, TX",Onsite,2025-07-24,2025-10-04,Terminated,Voluntary,Better Opportunity Elsewhere,116500,0.2
EMP00238,Hannah,White,Female,28.0,Married,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP00337,"Austin, TX",Hybrid,2023-01-05,2023-01-21,Terminated,Voluntary,Better Opportunity Elsewhere,81000,0.04
EMP00239,Wei,Ramirez,Male,30.0,Married,Bachelor's Degree,Sales,Senior Account Executive,Senior,EMP01193,"New York, NY",Onsite,2025-04-16,,Active,,,131000,1.28
EMP00240,Ethan,Baker,Male,27.0,Single,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP01633,Remote,Remote,2025-06-26,,Active,,,80500,1.09
EMP00241,Noah,Diallo,Male,35.0,Single,Bachelor's Degree,Design,Product Designer,Mid-Level,EMP00599,"San Francisco, CA",Hybrid,2024-09-23,,Active,,,98000,1.84
EMP00242,Carmen,Harris,Female,21.0,Single,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP01741,"San Francisco, CA",Hybrid,2025-08-20,,Active,,,69000,0.94
EMP00243,Kenji,Lewis,Male,30.0,Single,Master's Degree,Sales,Sales Manager,Manager,EMP00637,Remote,Remote,2022-12-04,,Active,,,174000,3.65
EMP00244,Ahmed,Moore,Male,28.0,Single,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP00330,"San Francisco, CA",Onsite,2023-01-24,2024-09-19,Terminated,Voluntary,Personal Reasons,167000,1.65
EMP00245,Kenji,Martin,Male,33.0,Single,Bachelor's Degree,Finance,Financial Analyst II,Mid-Level,EMP00894,"Austin, TX",Hybrid,2026-03-30,,Active,,,95000,0.33
EMP00246,Elizabeth,Martinez,Female,35.0,Single,Bachelor's Degree,Customer Success,Strategic CSM,Staff,EMP01561,"San Francisco, CA",Hybrid,2024-12-24,2025-10-17,Terminated,Involuntary,Policy Violation,151500,0.81
EMP00247,William,Nguyen,M,40.0,Married,Master's Degree,Finance,Director of Finance,Director,EMP01662,Remote,Remote,2023-12-02,,Active,,,184500,2.65
EMP00248,Justin,Gonzalez,Male,30.0,Married,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP01606,"Denver, CO",Hybrid,2025-06-18,2025-06-30,Terminated,Voluntary,Work-Life Balance,79000,0.03
EMP00249,Robert,Abara,Male,26.0,Single,Bachelor's Degree,People,HR Generalist,Mid-Level,,"New York, NY",Hybrid,2026-01-19,,Active,,,75500,0.52
EMP00250,Ana,Ferrari,Female,35.0,Single,Bachelor's Degree,Marketing,Principal Marketing Specialist,Staff,EMP01172,Remote,Remote,2024-05-28,2026-02-28,Terminated,Voluntary,Better Opportunity Elsewhere,146000,1.75
EMP00251,Michael,Levi,Male,24.0,Single,Master's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP01107,Remote,Remote,2025-09-28,,Active,,,77000,0.83
EMP00252,Chidi,Jones,Male,25.0,Married,Master's Degree,Sales,Senior Account Executive,Senior,EMP00926,"Austin, TX",Hybrid,2023-07-19,2024-06-20,Terminated,Voluntary,Work-Life Balance,136000,0.92
EMP00253,Kwame,Baker,Male,32.0,Married,Bachelor's Degree,Product,Associate Product Manager,Entry-Level,EMP01560,Remote,Remote,2023-03-17,2025-11-21,Terminated,Involuntary,Budget Reduction,90500,2.68
EMP00254,Amy,Souza,F,28.0,Married,Bachelor's Degree,marketing,Marketing Specialist,Mid-Level,EMP01003,"Austin, TX",Hybrid,2025-06-14,,Active,,,105000,1.12
EMP00255,Aaliyah,Taylor,Female,33.0,Married,Master's Degree,Sales,Senior Account Executive,Senior,EMP00561,"Chicago, IL",Hybrid,2025-06-19,,Active,,,114000,1.11
EMP00256,Morgan,Silva,Non-binary,25.0,Married,Associate's Degree,Engineering,Senior Software Engineer,Senior,EMP01511,"San Francisco, CA",Hybrid,2025-09-22,,Active,,,162500,0.85
EMP00257,Jennifer,Carter,Female,37.0,Married,Master's Degree,Product,Group Product Manager,Manager,EMP00212,"Chicago, IL",Hybrid,2025-12-24,,Active,,,155500,0.59
EMP00258,Robert,Martin,Male,43.0,Single,Associate's Degree,Finance,Finance Manager,Manager,EMP01710,"San Francisco, CA",Onsite,2026-07-13,,Active,,,124000,0.04
EMP00259,Charlotte,Lee,Female,31.0,Married,Master's Degree,Marketing,Principal Marketing Specialist,Staff,EMP01628,Remote,Remote,2025-05-12,,Active,,,154500,1.21
